TickerCode,MonthYear,VWAP,CompanyName,Brand,BrandRanking,StrongBrand,Industry,Sector,MultipleStrongBrands
BAYN.F,2019-07-01,59.8165788348196,Bayer AG,,0,0,Drug Manufacturers - General,Healthcare,0
BAYN.F,2019-08-01,62.80311023375303,Bayer AG,,0,0,Drug Manufacturers - General,Healthcare,0
BAYN.F,2019-09-01,66.88896130288586,Bayer AG,,0,0,Drug Manufacturers - General,Healthcare,0
BAYN.F,2019-10-01,65.61376983338869,Bayer AG,,0,0,Drug Manufacturers - General,Healthcare,0
BAYN.F,2019-11-01,70.29624997383304,Bayer AG,,0,0,Drug Manufacturers - General,Healthcare,0
BAYN.F,2019-12-01,70.9198835563866,Bayer AG,,0,0,Drug Manufacturers - General,Healthcare,0
BAYN.F,2020-01-01,74.51624001720951,Bayer AG,,0,0,Drug Manufacturers - General,Healthcare,0
BAYN.F,2020-02-01,72.52210180552069,Bayer AG,,0,0,Drug Manufacturers - General,Healthcare,0
BAYN.F,2020-03-01,53.333642309978394,Bayer AG,,0,0,Drug Manufacturers - General,Healthcare,0
BAYN.F,2020-04-01,58.2015870526294,Bayer AG,,0,0,Drug Manufacturers - General,Healthcare,0
BAYN.F,2020-05-01,59.96512460090978,Bayer AG,,0,0,Drug Manufacturers - General,Healthcare,0
BAYN.F,2020-06-01,67.87446348854711,Bayer AG,,0,0,Drug Manufacturers - General,Healthcare,0
BAYN.F,2020-07-01,62.41630003297571,Bayer AG,,0,0,Drug Manufacturers - General,Healthcare,0
BAYN.F,2020-08-01,56.93757494375218,Bayer AG,,0,0,Drug Manufacturers - General,Healthcare,0
BAYN.F,2020-09-01,54.973470448582376,Bayer AG,,0,0,Drug Manufacturers - General,Healthcare,0
BAYN.F,2020-10-01,44.513412306742524,Bayer AG,,0,0,Drug Manufacturers - General,Healthcare,0
BAYN.F,2020-11-01,46.343847583651026,Bayer AG,,0,0,Drug Manufacturers - General,Healthcare,0
BAYN.F,2020-12-01,48.05680785081405,Bayer AG,,0,0,Drug Manufacturers - General,Healthcare,0
BEI.F,2019-01-01,88.05887342933052,Beiersdorf AG,Nivea,14,1,Household & Personal products (company),Consumer Defensive,0
BEI.F,2019-02-01,84.69936037994944,Beiersdorf AG,Nivea,14,1,Household & Personal products (company),Consumer Defensive,0
BEI.F,2019-03-01,87.27926480771353,Beiersdorf AG,Nivea,14,1,Household & Personal products (company),Consumer Defensive,0
BEI.F,2019-04-01,94.08022172053003,Beiersdorf AG,Nivea,14,1,Household & Personal products (company),Consumer Defensive,0
BEI.F,2019-05-01,100.69067921764969,Beiersdorf AG,Nivea,14,1,Household & Personal products (company),Consumer Defensive,0
BEI.F,2019-06-01,105.44140449152543,Beiersdorf AG,Nivea,14,1,Household & Personal products (company),Consumer Defensive,0
BEI.F,2019-07-01,106.77041288076211,Beiersdorf AG,Nivea,14,1,Household & Personal products (company),Consumer Defensive,0
BEI.F,2019-08-01,110.02839684380328,Beiersdorf AG,Nivea,14,1,Household & Personal products (company),Consumer Defensive,0
BEI.F,2019-09-01,110.96461291734356,Beiersdorf AG,Nivea,14,1,Household & Personal products (company),Consumer Defensive,0
BEI.F,2019-10-01,104.74385159330289,Beiersdorf AG,Nivea,14,1,Household & Personal products (company),Consumer Defensive,0
BEI.F,2019-11-01,105.62444107836605,Beiersdorf AG,Nivea,14,1,Household & Personal products (company),Consumer Defensive,0
BEI.F,2019-12-01,104.62659926574871,Beiersdorf AG,Nivea,14,1,Household & Personal products (company),Consumer Defensive,0
BEI.F,2020-01-01,105.87870328108582,Beiersdorf AG,Nivea,14,1,Household & Personal products (company),Consumer Defensive,0
BEI.F,2020-02-01,102.58978786593137,Beiersdorf AG,Nivea,14,1,Household & Personal products (company),Consumer Defensive,0
BEI.F,2020-03-01,90.70687045822442,Beiersdorf AG,Nivea,14,1,Household & Personal products (company),Consumer Defensive,0
BEI.F,2020-04-01,92.39923229774526,Beiersdorf AG,Nivea,14,1,Household & Personal products (company),Consumer Defensive,0
BEI.F,2020-05-01,92.57521420234973,Beiersdorf AG,Nivea,14,1,Household & Personal products (company),Consumer Defensive,0
BEI.F,2020-06-01,99.2090688097875,Beiersdorf AG,Nivea,14,1,Household & Personal products (company),Consumer Defensive,0
BEI.F,2020-07-01,99.33671376829268,Beiersdorf AG,Nivea,14,1,Household & Personal products (company),Consumer Defensive,0
BEI.F,2020-08-01,96.3146415491351,Beiersdorf AG,Nivea,14,1,Household & Personal products (company),Consumer Defensive,0
BEI.F,2020-09-01,97.1089968856474,Beiersdorf AG,Nivea,14,1,Household & Personal products (company),Consumer Defensive,0
BEI.F,2020-10-01,95.55130434936245,Beiersdorf AG,Nivea,14,1,Household & Personal products (company),Consumer Defensive,0
BEI.F,2020-11-01,95.9273217434283,Beiersdorf AG,Nivea,14,1,Household & Personal products (company),Consumer Defensive,0
BEI.F,2020-12-01,92.6049338731893,Beiersdorf AG,Nivea,14,1,Household & Personal products (company),Consumer Defensive,0
BMW.F,2019-01-01,72.56369446574163,BMW AG St,BMW,3,1,Auto Manufacturers,Consumer Cyclical,0
BMW.F,2019-02-01,71.77157733471935,BMW AG St,BMW,3,1,Auto Manufacturers,Consumer Cyclical,0
BMW.F,2019-03-01,72.18629295210887,BMW AG St,BMW,3,1,Auto Manufacturers,Consumer Cyclical,0
BMW.F,2019-04-01,74.31800682962555,BMW AG St,BMW,3,1,Auto Manufacturers,Consumer Cyclical,0
BMW.F,2019-05-01,66.95285208301411,BMW AG St,BMW,3,1,Auto Manufacturers,Consumer Cyclical,0
BMW.F,2019-06-01,63.076498395317806,BMW AG St,BMW,3,1,Auto Manufacturers,Consumer Cyclical,0
BMW.F,2019-07-01,67.20186129265623,BMW AG St,BMW,3,1,Auto Manufacturers,Consumer Cyclical,0
BMW.F,2019-08-01,61.492201134631394,BMW AG St,BMW,3,1,Auto Manufacturers,Consumer Cyclical,0
BMW.F,2019-09-01,63.51185261090597,BMW AG St,BMW,3,1,Auto Manufacturers,Consumer Cyclical,0
BMW.F,2019-10-01,66.58346772290606,BMW AG St,BMW,3,1,Auto Manufacturers,Consumer Cyclical,0
BMW.F,2019-11-01,73.38567508874331,BMW AG St,BMW,3,1,Auto Manufacturers,Consumer Cyclical,0
BMW.F,2019-12-01,74.36710332522671,BMW AG St,BMW,3,1,Auto Manufacturers,Consumer Cyclical,0
BMW.F,2020-01-01,70.2317996774604,BMW AG St,BMW,3,1,Auto Manufacturers,Consumer Cyclical,0
BMW.F,2020-02-01,63.19021813488975,BMW AG St,BMW,3,1,Auto Manufacturers,Consumer Cyclical,0
BMW.F,2020-03-01,46.95090014259801,BMW AG St,BMW,3,1,Auto Manufacturers,Consumer Cyclical,0
BMW.F,2020-04-01,50.226629907954646,BMW AG St,BMW,3,1,Auto Manufacturers,Consumer Cyclical,0
BMW.F,2020-05-01,50.85824262527862,BMW AG St,BMW,3,1,Auto Manufacturers,Consumer Cyclical,0
BMW.F,2020-06-01,57.616831408095415,BMW AG St,BMW,3,1,Auto Manufacturers,Consumer Cyclical,0
BMW.F,2020-07-01,58.39190684788995,BMW AG St,BMW,3,1,Auto Manufacturers,Consumer Cyclical,0
BMW.F,2020-08-01,57.33755610864761,BMW AG St,BMW,3,1,Auto Manufacturers,Consumer Cyclical,0
BMW.F,2020-09-01,61.942859780974615,BMW AG St,BMW,3,1,Auto Manufacturers,Consumer Cyclical,0
BMW.F,2020-10-01,61.72960869750936,BMW AG St,BMW,3,1,Auto Manufacturers,Consumer Cyclical,0
BMW.F,2020-11-01,70.01795228919248,BMW AG St,BMW,3,1,Auto Manufacturers,Consumer Cyclical,0
BMW.F,2020-12-01,72.84381423636802,BMW AG St,BMW,3,1,Auto Manufacturers,Consumer Cyclical,0
CON.F,2019-01-01,131.5724317344485,Continental AG,Continental,13,1,Auto Parts,Consumer Cyclical,0
CON.F,2019-02-01,137.85611923084892,Continental AG,Continental,13,1,Auto Parts,Consumer Cyclical,0
CON.F,2019-03-01,141.4284461273752,Continental AG,Continental,13,1,Auto Parts,Consumer Cyclical,0
CON.F,2019-04-01,150.1049116026061,Continental AG,Continental,13,1,Auto Parts,Consumer Cyclical,0
CON.F,2019-05-01,134.20602594705883,Continental AG,Continental,13,1,Auto Parts,Consumer Cyclical,0
CON.F,2019-06-01,126.13950487672217,Continental AG,Continental,13,1,Auto Parts,Consumer Cyclical,0
CON.F,2019-07-01,123.67287861754569,Continental AG,Continental,13,1,Auto Parts,Consumer Cyclical,0
CON.F,2019-08-01,112.99130130200633,Continental AG,Continental,13,1,Auto Parts,Consumer Cyclical,0
CON.F,2019-09-01,120.03140121736006,Continental AG,Continental,13,1,Auto Parts,Consumer Cyclical,0
CON.F,2019-10-01,119.98118244181478,Continental AG,Continental,13,1,Auto Parts,Consumer Cyclical,0
CON.F,2019-11-01,125.16330065942327,Continental AG,Continental,13,1,Auto Parts,Consumer Cyclical,0
CON.F,2019-12-01,117.53851591229113,Continental AG,Continental,13,1,Auto Parts,Consumer Cyclical,0
CON.F,2020-01-01,108.48270571520509,Continental AG,Continental,13,1,Auto Parts,Consumer Cyclical,0
CON.F,2020-02-01,106.0657258349241,Continental AG,Continental,13,1,Auto Parts,Consumer Cyclical,0
CON.F,2020-03-01,72.33239801426234,Continental AG,Continental,13,1,Auto Parts,Consumer Cyclical,0
CON.F,2020-04-01,71.36749783869806,Continental AG,Continental,13,1,Auto Parts,Consumer Cyclical,0
CON.F,2020-05-01,79.45992357590416,Continental AG,Continental,13,1,Auto Parts,Consumer Cyclical,0
CON.F,2020-06-01,91.7012483636319,Continental AG,Continental,13,1,Auto Parts,Consumer Cyclical,0
CON.F,2020-07-01,86.82798534340878,Continental AG,Continental,13,1,Auto Parts,Consumer Cyclical,0
